148593.564200,0.001467,0.002424,0.003691,0.001915
145881.426000,0.002835,0.001778,0.004259,0.000958
143548.943300,0.001467,0.003393,0.002839,0.004150
140928.879800,0.002542,0.003555,0.001420,0.006704
138356.637900,0.002249,0.000162,0.000284,0.002873
135831.344700,0.002542,0.000808,0.003407,0.002554
133659.551700,0.003129,0.000162,0.003407,0.003831
131219.989900,0.001760,0.000970,0.006246,0.003192
128824.955200,0.002444,0.000485,0.003691,-0.001277
126473.634700,0.002835,0.000485,0.003123,0.001277
124451.461200,0.001858,0.001778,0.000284,0.005108
122179.966000,0.002151,0.002424,-0.000284,0.001596
119949.930300,0.002640,0.001293,0.002555,0.001277
117760.597400,0.000196,0.001939,0.000852,0.002235
115877.735600,-0.000098,0.001616,-0.002271,0.005427
113762.728600,0.001173,0.000162,0.001704,0.003831
111686.324800,0.000098,0.004525,0.001704,-0.000638
109647.819600,0.002053,0.000323,0.000852,-0.000638
107894.672200,0.002738,0.001131,0.003123,0.002554
105925.372500,0.001955,-0.000646,0.007950,0.002235
103992.016600,0.000489,0.000485,0.005963,0.001915
102093.948400,0.001271,0.001293,0.004543,0.000000
100230.523800,0.000000,0.002262,0.008234,0.000319
98627.948560,0.001076,0.001778,0.008234,0.000958
96827.785630,-0.000098,0.001131,0.005963,0.000319
95060.479370,0.001662,-0.000162,0.003691,-0.000319
93325.430080,0.001662,0.000646,0.003123,0.000638
91833.259650,0.000587,-0.001454,0.003975,0.003192
90157.113760,0.001369,0.003070,0.001420,0.000958
88511.560980,0.001076,0.002424,0.002839,0.003831
86896.042930,0.000098,0.002909,-0.001988,0.002873
85506.671290,0.001271,0.002101,0.000852,0.001596
83945.998650,0.000293,0.001778,0.003691,-0.000958
82413.811500,0.001271,-0.000485,0.000284,0.003831
80909.589920,0.001467,0.000323,0.002839,0.003511
79615.935040,0.000978,0.002424,0.005963,0.007342
78162.780460,0.001467,0.001778,0.002839,0.011173
76736.148940,0.000587,0.002909,0.005679,0.003192
75335.556370,0.002053,0.003070,0.005679,0.004788
74131.024130,0.001271,0.002262,0.001704,0.004469
72777.980450,0.001076,0.000970,0.005395,0.010854
71449.632610,0.000000,0.001131,0.007098,0.012131
70145.529840,0.002640,0.000162,0.003691,0.011492
69023.980380,0.002347,0.001616,0.006530,0.008619
67764.150760,0.002151,0.005817,0.008802,0.012769
66527.315620,0.000489,0.004201,0.005111,0.016600
65313.055260,0.000978,0.005656,0.012209,0.011811
64268.771730,0.001076,0.003555,0.006814,0.011492
63095.734450,0.001369,0.003393,0.007950,0.016600
61944.107510,0.002542,0.004848,0.004259,0.019473
60813.500130,0.001760,0.004363,0.007382,0.018834
59841.159510,0.001173,0.002585,0.007666,0.017877
58748.935250,0.000782,0.003555,0.009938,0.021707
57676.646340,0.000587,0.002909,0.012777,0.024580
56623.928900,0.001858,0.004686,0.006530,0.030326
55718.574890,0.001369,0.003393,0.011357,0.029050
54701.596290,0.000684,0.003070,0.008518,0.030965
53703.179640,0.002151,0.003878,0.008518,0.041180
52722.986140,0.002151,0.002585,0.011641,0.044372
51880.003890,0.002347,0.004040,0.012777,0.052353
50933.087110,0.003422,0.003070,0.011925,0.065441
50003.453500,0.002933,0.002585,0.014196,0.069910
49090.787620,0.001858,0.005333,0.011641,0.081722
48305.880200,0.002444,0.003232,0.011641,0.102153
47424.198530,0.002640,0.004363,0.011357,0.121307
46558.609350,0.002347,0.003070,0.010505,0.144932
45708.818960,0.003227,0.005333,0.010505,0.167603
44977.985490,0.003129,0.004848,0.010789,0.198583
44157.044740,0.003813,0.003232,0.009938,0.231503
43351.087840,0.003715,0.005009,0.012209,0.265754
42559.841310,0.004693,0.004525,0.009654,0.305226
41879.356510,0.002933,0.001939,0.011641,0.338461
41114.972110,0.003129,0.002424,0.011641,0.379759
40364.539300,0.004009,0.005817,0.015900,0.425185
39627.803430,0.003324,0.005494,0.015616,0.465203
38994.198670,0.003129,0.005817,0.015332,0.509918
38282.474330,0.003520,0.007272,0.017320,0.544772
37583.740430,0.002933,0.004686,0.012493,0.584010
36897.759860,0.002542,0.004040,0.014480,0.626221
36307.805480,0.003227,0.005171,0.015332,0.662435
35645.113340,0.003422,0.005979,0.019591,0.697508
34994.516700,0.002347,0.005171,0.019307,0.734431
34355.794790,0.002835,0.005171,0.022714,0.768078
33806.483620,0.003129,0.002585,0.022147,0.796260
33189.445760,0.003129,0.004363,0.024986,0.824788
32583.670100,0.002835,0.006948,0.032084,0.854007
31988.951100,0.002151,0.004525,0.033504,0.870928
31477.483140,0.002738,0.006140,0.038898,0.885525
30902.954330,0.003618,0.009695,0.045997,0.895933
30338.911840,0.004400,0.007272,0.053379,0.910009
29785.164290,0.003715,0.005656,0.066440,0.913206
29241.523780,0.001760,0.005009,0.077797,0.915362
28773.984150,0.002347,0.005009,0.093129,0.914099
28248.799750,0.004302,0.006625,0.110449,0.915513
27733.201050,0.004400,0.006625,0.130609,0.918664
27227.013080,0.003715,0.004201,0.156731,0.916347
26791.683250,0.004302,0.006140,0.185693,0.918085
26302.679920,0.003422,0.008241,0.214941,0.927261
25822.601910,0.004009,0.008080,0.244474,0.932635
25351.286300,0.003031,0.008888,0.280258,0.945006
24945.947270,0.003911,0.006140,0.319169,0.959961
24490.632420,0.004302,0.006948,0.362061,0.973977
24043.628000,0.003422,0.005494,0.406954,0.983278
23604.782330,0.005280,0.008403,0.452147,0.988773
23227.367960,0.003129,0.007110,0.497649,1.005116
22803.420720,0.002640,0.006948,0.547710,1.008748
22387.211390,0.004009,0.007756,0.596689,1.009526
21978.598730,0.004693,0.008726,0.644872,1.018663
21627.185240,0.004595,0.009372,0.688585,1.016290
21232.444620,0.004106,0.007595,0.728646,1.011627
20844.908830,0.002347,0.006464,0.770275,1.011418
20464.446370,0.002835,0.006625,0.813740,1.004827
20137.242500,0.004106,0.007918,0.844869,0.996978
19769.696400,0.004204,0.007433,0.875201,0.997747
19408.858780,0.002933,0.006625,0.902431,0.994503
19054.607180,0.003911,0.007110,0.925631,0.987932
18749.945080,0.002738,0.006948,0.943400,0.988857
18407.720010,0.003227,0.008080,0.954374,0.985454
18071.741260,0.003520,0.007272,0.968395,0.983797
17741.894810,0.004106,0.006140,0.978160,0.983996
17458.221530,0.003911,0.006625,0.982820,0.978368
17139.573080,0.004106,0.009211,0.990786,0.981137
16826.740610,0.003031,0.008726,0.996822,0.979399
16519.617980,0.004204,0.008564,1.000559,0.981022
16255.487560,0.004302,0.011311,1.001121,0.978661
15958.791470,0.002933,0.009857,1.002240,0.978054
15667.510700,0.003813,0.009372,1.005420,0.978909
15381.546400,0.003715,0.011635,1.013838,0.976107
15135.612480,0.003618,0.009372,1.014105,0.971576
14859.356420,0.003618,0.012766,1.013020,0.978163
14588.142600,0.003813,0.014866,1.010190,0.975651
14321.878990,0.003813,0.013574,1.012131,0.981985
14092.887980,0.004498,0.015351,1.013685,0.979942
13835.663790,0.003618,0.017613,1.014604,0.981137
13583.134470,0.002835,0.020845,1.014425,0.983143
13335.214320,0.003911,0.020037,1.015158,0.986073
13121.998990,0.003129,0.023592,1.011090,0.987707
12882.495520,0.004791,0.025370,1.012051,0.988810
12647.363470,0.003813,0.032157,1.009130,0.993311
12416.523080,0.002835,0.036196,1.004462,0.997504
12217.996600,0.002151,0.043468,1.003431,1.001719
11994.993030,0.003715,0.049124,0.998730,0.997452
11776.059740,0.003618,0.056395,0.998183,0.997906
11561.122420,0.003227,0.067060,0.995868,0.993951
11376.272860,0.004009,0.080311,0.994631,0.994231
11168.632480,0.003715,0.089845,0.992176,0.990227
10964.781960,0.004595,0.104549,0.990329,0.989827
10764.652140,0.003618,0.121032,0.989597,0.985203
10592.537250,0.004009,0.140746,0.991134,0.978362
10399.201660,0.003031,0.159167,0.990520,0.973777
10209.394840,0.004302,0.184537,0.990722,0.973295
10023.052380,0.003813,0.206352,0.989279,0.965809
9862.794856,0.005573,0.233014,0.991323,0.966404
9682.778563,0.003813,0.261293,0.990832,0.960297
9506.047937,0.004889,0.290541,0.988862,0.965513
9332.543008,0.005573,0.326575,0.994135,0.967555
9183.325965,0.005671,0.356308,0.996165,0.969759
9015.711376,0.004302,0.392989,0.998072,0.964513
8851.156098,0.004595,0.428700,0.998796,0.966931
8689.604293,0.006160,0.464734,0.998319,0.973816
8550.667129,0.005378,0.504483,1.000918,0.975930
8394.599865,0.005671,0.542453,1.003201,0.976465
8241.381150,0.005378,0.581226,1.008874,0.972932
8090.958992,0.005769,0.620961,1.009713,0.980027
7943.282347,0.007235,0.657126,1.013963,0.985902
7816.278046,0.006844,0.693277,1.012548,0.982175
7673.614894,0.006844,0.729712,1.012007,0.978918
7533.555637,0.007235,0.764155,1.015188,0.976666
7396.052751,0.007040,0.797879,1.015851,0.979449
7277.798045,0.007235,0.829239,1.017410,0.975670
7144.963261,0.008213,0.856977,1.020411,0.974077
7014.552984,0.009777,0.883056,1.018657,0.971836
6886.522963,0.010853,0.904906,1.018947,0.974433
6776.415076,0.010462,0.924604,1.019579,0.970831
6652.731562,0.013493,0.941974,1.019365,0.978204
6531.305526,0.014275,0.959299,1.018692,0.979976
6412.095766,0.016328,0.971554,1.019216,0.979257
6309.573445,0.018088,0.984747,1.014693,0.982124
6194.410751,0.021021,0.992874,1.018099,0.987267
6081.350013,0.024346,1.001149,1.019940,0.989889
5970.352866,0.030408,1.005196,1.015313,0.993172
5874.893525,0.036665,1.006708,1.017562,0.993250
5767.664634,0.042727,1.012133,1.015213,0.998847
5662.392890,0.050940,1.013461,1.013599,1.001313
5559.042573,0.058566,1.012302,1.018572,1.001746
5470.159629,0.071081,1.015171,1.018774,1.002026
5370.317964,0.083205,1.014109,1.016050,1.004421
5272.298614,0.099631,1.013606,1.016637,1.002386
5176.068320,0.117915,1.011854,1.014152,1.004595
5093.308711,0.139034,1.011264,1.014271,1.001771
5000.345350,0.162011,1.009945,1.012001,0.998072
4909.078762,0.186552,1.011550,1.013343,0.996945
4819.477976,0.215102,1.014694,1.012174,0.993621
4742.419853,0.245411,1.014965,1.010480,0.992242
4655.860935,0.278948,1.013586,1.011763,0.993130
4570.881896,0.315319,1.012149,1.011562,0.993386
4487.453899,0.350909,1.012707,1.006288,0.993975
4415.704474,0.391583,1.011502,1.007011,0.989148
4335.108784,0.432452,1.009602,1.008701,0.987206
4255.984131,0.473419,1.006555,1.007216,0.981436
4178.303666,0.517515,1.002629,1.007748,0.978224
4111.497211,0.561122,1.002171,1.001780,0.974697
4036.453930,0.604240,1.001791,1.004424,0.975644
3962.780343,0.645696,1.000497,1.007877,0.973718
3890.451450,0.685392,0.997157,1.002269,0.971156
3828.247433,0.725870,0.996459,1.005771,0.965083
3758.374043,0.762926,0.994916,1.004241,0.968589
3689.775986,0.798418,0.991607,0.999268,0.973372
3622.429984,0.831466,0.990146,1.003117,0.971133
3564.511334,0.860113,0.989571,1.001591,0.969533
3499.451670,0.886903,0.987410,1.001550,0.971127
3435.579479,0.909489,0.989124,1.003466,0.971443
3372.873087,0.929435,0.987707,1.002276,0.973355
3318.944576,0.948794,0.984620,1.000250,0.975587
3258.367010,0.964144,0.984042,1.003104,0.978459
3198.895110,0.974704,0.981842,0.999970,0.977499
3140.508694,0.984970,0.982354,0.999690,0.979093
3090.295433,0.992987,0.983320,0.999707,0.980688
3033.891184,0.998365,0.984406,0.998064,0.979409
2978.516429,1.003058,0.983549,1.000944,0.976535
2924.152378,1.005991,0.982351,1.004402,0.979087
2877.398415,1.008240,0.984206,1.003612,0.981959
2824.879975,1.010000,0.984425,1.004562,0.984193
2773.320105,1.008338,0.985126,0.999248,0.989938
2722.701308,1.008924,0.987756,0.997634,0.985148
2679.168325,1.008436,0.987955,0.999437,0.989297
2630.267992,1.007751,0.986851,0.998714,0.990254
2582.260191,1.006676,0.985746,0.995420,0.985465
2535.128630,1.004134,0.985121,0.996962,0.985464
2494.594727,1.005405,0.984816,0.993115,0.988656
2449.063242,1.001396,0.983697,0.989578,0.985463
2404.362800,1.001396,0.979993,0.986596,0.983866
2360.478233,0.999049,0.974832,0.978225,0.980673
2317.394650,0.997583,0.973709,0.974120,0.979715
2280.342072,0.994063,0.968867,0.972874,0.980672
2238.721139,0.992107,0.965480,0.965372,0.974287
2197.859873,0.988294,0.958859,0.959294,0.967264
2157.744409,0.985166,0.950622,0.947826,0.960560
2123.244462,0.979788,0.943515,0.941190,0.956090
2084.490883,0.974019,0.933822,0.932867,0.948429
2046.444637,0.966686,0.925906,0.919141,0.938532
2009.092813,0.959158,0.912980,0.908542,0.926082
1976.969640,0.948403,0.902317,0.897663,0.916505
1940.885878,0.938039,0.890199,0.880267,0.905970
1905.460718,0.925426,0.877273,0.864568,0.894797
1870.682140,0.912911,0.856105,0.846884,0.881070
1840.772001,0.895409,0.843986,0.833179,0.873089
1807.174126,0.879668,0.830898,0.813523,0.854574
1774.189481,0.861482,0.810376,0.790737,0.835739
1741.806873,0.841341,0.790340,0.773917,0.821374
1713.957308,0.820417,0.772403,0.751988,0.796793
1682.674061,0.797147,0.750912,0.734045,0.774447
1651.961798,0.772997,0.729421,0.707579,0.753378
1621.810097,0.747576,0.705829,0.689348,0.730075
1595.879147,0.721275,0.684176,0.664590,0.707729
1566.751070,0.692627,0.659291,0.637001,0.683786
1538.154640,0.665837,0.634406,0.619060,0.664314
1510.080154,0.636799,0.611622,0.591468,0.637179
1485.935642,0.607760,0.586898,0.569556,0.613876
1458.814260,0.578623,0.560236,0.541122,0.587380
1432.187899,0.549291,0.536967,0.522621,0.557692
1406.047524,0.519079,0.511759,0.495887,0.528642
1383.566379,0.490725,0.483319,0.468871,0.502146
1358.313447,0.460513,0.460534,0.442146,0.478204
1333.521432,0.433821,0.436780,0.421095,0.452985
1309.181923,0.405662,0.411895,0.397775,0.426170
1288.249552,0.379068,0.391212,0.375023,0.406378
1264.736347,0.352767,0.367135,0.350290,0.377647
1241.652308,0.327248,0.344027,0.332651,0.352109
1218.989599,0.303587,0.320112,0.309336,0.331040
1199.499303,0.280023,0.302337,0.289996,0.307417
1177.605974,0.257340,0.281653,0.271513,0.284433
1156.112242,0.236807,0.258222,0.254730,0.262726
1135.010816,0.216079,0.242063,0.231419,0.246126
1116.863248,0.199067,0.224127,0.216910,0.226653
1096.478196,0.180979,0.208452,0.201837,0.204946
1076.465214,0.164846,0.191324,0.183923,0.193134
1056.817509,0.152038,0.176942,0.168281,0.173342
1039.920166,0.136198,0.161268,0.154627,0.156104
1020.939484,0.123586,0.149956,0.145236,0.145889
1002.305238,0.111951,0.137191,0.131584,0.134396
984.011106,0.100511,0.125233,0.119636,0.121308
968.277856,0.090636,0.113114,0.112515,0.101197
950.604794,0.080663,0.104065,0.103411,0.093855
933.254301,0.073330,0.094046,0.096291,0.090662
916.220490,0.065606,0.087421,0.086334,0.076616
901.571138,0.060228,0.076109,0.077512,0.072147
885.115610,0.053189,0.071262,0.068693,0.066082
868.960429,0.048007,0.062213,0.057885,0.060655
853.100114,0.044389,0.056557,0.054176,0.054909
839.459987,0.038914,0.051709,0.052739,0.052036
824.138115,0.035003,0.047669,0.046478,0.038628
809.095899,0.032559,0.042983,0.043054,0.037032
794.328235,0.030310,0.038620,0.038211,0.033201
781.627805,0.027768,0.034257,0.035924,0.026178
767.361489,0.025812,0.030218,0.035059,0.026498
753.355564,0.023172,0.027470,0.030501,0.021709
739.605275,0.021412,0.025047,0.027080,0.022986
727.779804,0.020435,0.024239,0.026214,0.018836
714.496326,0.019946,0.022784,0.023079,0.018198
701.455298,0.017208,0.019553,0.022214,0.014686
688.652296,0.016719,0.017613,0.019077,0.014367
676.082975,0.016915,0.016482,0.020484,0.012451
665.273156,0.016426,0.015513,0.018486,0.010855
653.130553,0.016719,0.015190,0.015635,0.009259
641.209577,0.016328,0.014543,0.013920,0.007982
629.506183,0.016621,0.013250,0.013625,0.013409
619.441075,0.015644,0.011473,0.013047,0.012451
608.135001,0.014959,0.011150,0.014172,0.011813
597.035287,0.015057,0.011635,0.012458,0.010855
586.138165,0.015155,0.011796,0.013584,0.011174
576.766463,0.014079,0.012119,0.011870,0.007663
566.239289,0.015742,0.009857,0.009874,0.009259
555.904257,0.017110,0.009857,0.009865,0.007663
545.757861,0.015937,0.010180,0.011843,0.007024
537.031796,0.015546,0.007918,0.014390,0.006705
527.229861,0.017110,0.007756,0.012394,0.005747
517.606832,0.018186,0.007433,0.010682,0.006067
508.159443,0.018381,0.006464,0.010674,0.012132
500.034535,0.020239,0.007272,0.010382,0.008940
490.907876,0.018675,0.006787,0.010091,0.005747
481.947798,0.020044,0.006787,0.008096,0.006067
473.151259,0.017697,0.004040,0.009792,0.008620
465.586094,0.017795,0.004363,0.007229,0.005109
457.088190,0.019457,0.005656,0.004952,0.004790
448.745390,0.019164,0.006140,0.003809,0.004790
440.554864,0.019457,0.005656,0.004086,0.009897
433.510878,0.018968,0.006302,0.004363,0.008939
425.598413,0.021706,0.003717,0.008333,0.008301
417.830367,0.021315,0.004525,0.008326,0.007663
410.204103,0.021803,0.004525,0.009740,0.012451
403.645393,0.024052,0.005494,0.010301,0.010855
396.278034,0.024932,0.008726,0.006037,0.005109
389.045145,0.026692,0.007110,0.006031,0.007982
381.944271,0.028745,0.006302,0.010001,0.007343
375.837404,0.030212,0.008080,0.005736,0.007343
368.977599,0.031874,0.006625,0.009707,0.008620
362.242998,0.033634,0.005494,0.011405,0.004470
355.631319,0.035003,0.005009,0.006857,0.010216
349.945167,0.033536,0.005656,0.008839,0.007024
343.557948,0.032754,0.004686,0.009119,0.006066
337.287309,0.032950,0.005817,0.009398,0.012132
331.131122,0.029821,0.006302,0.007974,0.010216
325.836701,0.027377,0.005171,0.006833,0.011812
319.889511,0.024150,0.005979,0.008533,0.009578
314.050869,0.021021,0.005171,0.007677,0.007982
308.318795,0.020239,0.006302,0.008808,0.007024
303.389118,0.017306,0.005009,0.008520,0.009897
